,zipcode_of_incident,date_rec,dow_rec,hour_rec,col,dens,houses,pop,unit_0_freq,unit_1_freq,unit_2_freq,unit_3_freq,unit_4_freq,unit_5_freq,unit_6_freq,unit_7_freq,unit_8_freq,unit_type
8392,94115,14,6,13,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,0
8393,94115,14,6,5,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
8394,94134,14,6,21,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,8
8395,94112,14,6,10,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
8396,94114,14,6,21,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,4
8397,94103,14,6,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8398,94122,14,6,11,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
8399,94110,14,6,1,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8400,94102,14,6,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8401,94109,14,6,1,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8402,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8403,94122,14,6,6,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8404,94121,14,6,13,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,3
8405,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8406,94117,14,6,21,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
8407,94117,14,6,21,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
8408,94121,14,6,4,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,8
8409,94109,14,6,14,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8410,94102,14,6,17,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8411,94107,14,6,18,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8412,94110,14,6,6,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8413,94107,14,6,13,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8414,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8415,94124,14,6,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8416,94102,14,6,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8417,94123,14,6,21,162.7,25083,15429,25600,19,70,0,38,29,6,3,4,23,1
8418,94121,14,6,19,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,1
8419,94105,14,6,8,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,0
8420,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,8
8421,94124,14,6,11,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8422,94115,14,6,11,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
8423,94107,14,6,0,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,8
8424,94110,14,6,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8425,94124,14,6,19,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8426,94122,14,6,6,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,8
8427,94124,14,6,3,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8428,94112,14,6,10,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,0
8429,94103,14,6,19,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8430,94105,14,6,2,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,4
8431,94117,14,6,22,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
8432,94115,14,6,20,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8433,94109,14,6,1,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8434,94110,14,6,7,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8435,94110,14,6,12,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,8
8436,94115,14,6,18,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8437,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
8438,94107,14,6,19,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
8439,94114,14,6,16,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
8440,94102,14,6,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8441,94107,14,6,14,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8442,94110,14,6,1,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8443,94107,14,6,5,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,8
8444,94103,14,6,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8445,94102,14,6,18,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8446,94103,14,6,22,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8447,94115,14,6,13,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
8448,94103,14,6,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8449,94103,14,6,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8450,94118,14,6,14,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,4
8451,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
8452,94122,14,6,11,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8453,94124,14,6,21,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,8
8454,94112,14,6,6,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8455,94105,14,6,16,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,3
8456,94103,14,6,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,0
8457,94109,14,6,19,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8458,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8459,94133,14,6,9,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
8460,94110,14,6,22,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,8
8461,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8462,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8463,94133,14,6,8,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
8464,94109,14,6,10,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8465,94103,14,6,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,6
8466,94111,14,6,1,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,1
8467,94115,14,6,20,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
8468,94102,14,6,23,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
8469,94103,14,6,11,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,6
8470,94102,14,6,12,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,6
8471,94110,14,6,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8472,94112,14,6,21,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
8473,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
8474,94134,14,6,8,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,3
8475,94110,14,6,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8476,94133,14,6,19,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
8477,94102,14,6,0,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
8478,94115,14,6,18,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
8479,94132,14,6,3,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,1
8480,94110,14,6,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8481,94115,14,6,14,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
8482,94110,14,6,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8483,94112,14,6,1,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
8484,94110,14,6,6,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8485,94131,14,6,13,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,1
8486,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,6
8487,94133,14,6,10,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,8
8488,94124,14,6,11,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
8489,94133,14,6,14,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
8490,94102,14,6,17,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
8491,94117,14,6,18,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
8492,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8493,94124,14,6,21,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
8494,94110,14,6,0,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8495,94102,14,6,13,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8496,94134,14,6,20,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,4
8497,94117,14,6,22,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
8498,94112,14,6,19,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
8499,94122,14,6,6,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,0
8500,94111,14,6,4,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,0
8501,94114,14,6,2,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
8502,94103,14,6,16,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
8503,94110,14,6,10,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8504,94109,14,6,13,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8505,94122,14,6,2,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8506,94110,14,6,19,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8507,94103,14,6,10,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
8508,94115,14,6,21,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
8509,94110,14,6,1,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8510,94132,14,6,4,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
8511,94109,14,6,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8512,94109,14,6,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,5
8513,94112,14,6,18,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8514,94111,14,6,10,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,1
8515,94124,14,6,12,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,0
8516,94103,14,6,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8517,94112,14,6,19,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8518,94132,14,6,20,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,1
8519,94122,14,6,11,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8520,94121,14,6,5,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,1
8521,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8522,94109,14,6,22,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8523,94107,14,6,13,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,0
8524,94118,14,6,0,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,3
8525,94116,14,6,19,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8526,94103,14,6,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
8527,94115,14,6,18,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8528,94133,14,6,21,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
8529,94110,14,6,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,8
8530,94111,14,6,4,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,3
8531,94109,14,6,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8532,94134,14,6,12,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,3
8533,94116,14,6,9,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8534,94122,14,6,17,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8535,94121,14,6,4,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,0
8536,94102,14,6,17,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8537,94122,14,6,22,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8538,94110,14,6,19,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8539,94133,14,6,1,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
8540,94102,14,6,23,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8541,94116,14,6,9,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
8542,94107,14,6,18,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
8543,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8544,94114,14,6,2,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
8545,94122,14,6,13,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8546,94103,14,6,1,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8547,94103,14,6,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8548,94132,14,6,17,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
8549,94124,14,6,8,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8550,94132,14,6,20,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
8551,94102,14,6,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8552,94133,14,6,2,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
8553,94132,14,6,21,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
8554,94124,14,6,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8555,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8556,94122,14,6,18,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
8557,94102,14,6,4,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
8558,94122,14,6,10,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
8559,94110,14,6,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8560,94110,14,6,18,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8561,94103,14,6,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
8562,94102,14,6,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8563,94112,14,6,13,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8564,94117,14,6,11,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
8565,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
8566,94112,14,6,12,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
8567,94102,14,6,7,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8568,94117,14,6,2,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
8569,94121,14,6,11,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,1
8570,94110,14,6,12,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8571,94117,14,6,22,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
8572,94112,14,6,17,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8573,94109,14,6,21,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8574,94102,14,6,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8575,94116,14,6,11,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8576,94122,14,6,2,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8577,94104,14,6,23,197.8,6392,360,496,6,26,0,15,9,2,2,0,15,3
8578,94122,14,6,14,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8579,94116,14,6,14,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8580,94109,14,6,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8581,94133,14,6,1,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,5
8582,94102,14,6,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
8583,94102,14,6,12,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8584,94102,14,6,12,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8585,94102,14,6,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8586,94107,14,6,12,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
8587,94103,14,6,11,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,6
8588,94102,14,6,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8589,94122,14,6,6,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,6
8590,94105,14,6,8,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,8
8591,94107,14,6,19,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8592,94103,14,6,11,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8593,94110,14,6,2,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8594,94102,14,6,1,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
8595,94103,14,6,19,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8596,94111,14,6,4,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,0
8597,94132,14,6,22,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,1
8598,94109,14,6,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8599,94109,14,6,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8600,94103,14,6,21,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8601,94109,14,6,9,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8602,94103,14,6,22,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
8603,94103,14,6,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
8604,94107,14,6,21,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8605,94108,14,6,19,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
8606,94109,14,6,14,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8607,94115,14,6,0,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8608,94117,14,6,20,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
8609,94115,14,6,18,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
8610,94109,14,6,13,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8611,94103,14,6,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
8612,94133,14,6,9,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,4
8613,94110,14,6,0,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
8614,94110,14,6,22,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
8615,94102,14,6,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8616,94103,14,6,22,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8617,94102,14,6,23,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
8618,94105,14,6,16,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,5
8619,94116,14,6,15,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8620,94104,14,6,18,197.8,6392,360,496,6,26,0,15,9,2,2,0,15,1
8621,94103,14,6,22,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8622,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,0
8623,94109,14,6,12,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,0
8624,94115,14,6,18,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
8625,94109,14,6,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,8
8626,94122,14,6,2,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,0
8627,94107,14,6,17,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8628,94124,14,6,21,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,0
8629,94121,14,6,22,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,1
8630,94109,14,6,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,8
8631,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
8632,94109,14,6,11,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,4
8633,94102,14,6,13,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8634,94105,14,6,12,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,1
8635,94109,14,6,14,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8636,94107,14,6,18,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
8637,94115,14,6,5,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
8638,94122,14,6,10,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,8
8639,94132,14,6,20,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,8
8640,94116,14,6,1,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
8641,94102,14,6,12,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8642,94122,14,6,18,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8643,94122,14,6,2,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8644,94103,14,6,10,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,6
8645,94158,14,6,9,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,3
8646,94123,14,6,11,162.7,25083,15429,25600,19,70,0,38,29,6,3,4,23,4
8647,94131,14,6,23,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,3
8648,94107,14,6,10,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,0
8649,94121,14,6,3,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,3
8650,94124,14,6,4,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
8651,94124,14,6,19,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
8652,94109,14,6,1,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8653,94105,14,6,11,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,1
8654,94109,14,6,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
8655,94115,14,6,17,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,0
8656,94134,14,6,4,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,1
8657,94107,14,6,0,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,5
8658,94133,14,6,15,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,4
8659,94118,14,6,0,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,1
8660,94117,14,6,20,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
8661,94103,14,6,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
8662,94121,14,6,11,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,0
8663,94118,14,6,20,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,4
8664,94122,14,6,2,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,8
8665,94122,14,6,10,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8666,94109,14,6,13,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,4
8667,94122,14,6,22,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
8668,94133,14,6,20,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
8669,94129,14,6,9,149.4,1655,1364,3815,5,15,0,7,2,3,2,4,6,1
8670,94114,14,6,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
8671,94102,14,6,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
8672,94114,14,6,13,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
8673,94109,14,6,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8674,94108,14,6,3,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
8675,94111,14,6,4,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,0
8676,94103,14,6,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
8677,94109,14,6,13,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
8678,94115,14,6,0,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
8679,94110,14,6,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
8680,94132,14,6,11,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
8681,94105,14,6,5,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,4
8682,94124,14,6,19,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
8683,94114,14,6,13,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
8684,94122,14,6,15,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,1
8685,94111,14,6,1,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,5
8686,94107,14,6,0,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
8687,94112,14,6,10,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,8
8688,94117,14,6,21,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
8689,94112,14,6,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,4
8690,94102,14,6,1,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8691,94118,14,6,20,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,1
8692,94103,14,6,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8693,94111,14,6,4,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,1
8694,94102,14,6,0,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
8695,94102,14,6,3,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
8696,94112,14,6,7,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
8697,94103,14,6,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
8698,94104,14,6,18,197.8,6392,360,496,6,26,0,15,9,2,2,0,15,8
8699,94107,14,6,13,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,0
